"","x"
"8651","Turdus olivater"
"8652","Turdus pallidus"
"8653","Turdus pelios"
"8654","Turdus philomelos"
"8655","Turdus pilaris"
"8656","Turdus plebejus"
"8657","Turdus plumbeus"
"8658","Turdus poliocephalus"
"8659","Turdus reevei"
"8660","Turdus roehli"
"8661","Turdus rubripes"
"8662","Turdus rubrocanus"
"8663","Turdus ruficollis"
"8664","Turdus rufitorques"
"8665","Turdus rufiventris"
"8666","Turdus rufopalliatus"
"8667","Turdus sanchezorum"
"8668","Turdus serranus"
"8669","Turdus simillimus"
"8670","Turdus smithi"
"8671","Turdus subalaris"
"8672","Turdus swalesi"
"8673","Turdus tephronotus"
"8674","Turdus torquatus"
"8675","Turdus unicolor"
"8676","Turdus viscivorus"
"8677","Turdus xanthorhynchus"
"8678","Zoothera andromedae"
"8679","Zoothera atrigena"
"8680","Zoothera aurea"
"8681","Zoothera dauma"
"8682","Zoothera dixoni"
"8683","Zoothera everetti"
"8684","Zoothera griseiceps"
"8685","Zoothera heinei"
"8686","Zoothera lunulata"
"8687","Zoothera machiki"
"8688","Zoothera major"
"8689","Zoothera margaretae"
"8690","Zoothera marginata"
"8691","Zoothera mollissima"
"8692","Zoothera monticola"
"8693","Zoothera salimalii"
"8694","Zoothera talaseae"
"8695","Zoothera turipavae"
"8696","Agriornis albicauda"
"8697","Agriornis lividus"
"8698","Agriornis micropterus"
"8699","Agriornis montanus"
"8700","Agriornis murinus"
"8701","Alectrurus risora"
"8702","Alectrurus tricolor"
"8703","Anairetes alpinus"
"8704","Anairetes fernandezianus"
"8705","Anairetes flavirostris"
"8706","Anairetes nigrocristatus"
"8707","Anairetes parulus"
"8708","Anairetes reguloides"
"8709","Aphanotriccus audax"
"8710","Aphanotriccus capitalis"
"8711","Arundinicola leucocephala"
"8712","Atalotriccus pilaris"
"8713","Attila bolivianus"
"8714","Attila cinnamomeus"
"8715","Attila citriniventris"
"8716","Attila phoenicurus"
"8717","Attila rufus"
"8718","Attila spadiceus"
"8719","Attila torridus"
"8720","Calyptura cristata"
"8721","Camptostoma imberbe"
"8722","Camptostoma obsoletum"
"8723","Capsiempis flaveola"
"8724","Casiornis fuscus"
"8725","Casiornis rufus"
"8726","Cnemarchus erythropygius"
"8727","Cnemotriccus fuscatus"
"8728","Cnipodectes subbrunneus"
"8729","Cnipodectes superrufus"
"8730","Colonia colonus"
"8731","Colorhamphus parvirostris"
"8732","Conopias albovittatus"
"8733","Conopias cinchoneti"
"8734","Conopias parvus"
"8735","Conopias trivirgatus"
"8736","Contopus albogularis"
"8737","Contopus bogotensis"
"8738","Contopus caribaeus"
"8739","Contopus cinereus"
"8740","Contopus cooperi"
"8741","Contopus fumigatus"
"8742","Contopus hispaniolensis"
"8743","Contopus latirostris"
"8744","Contopus lugubris"
"8745","Contopus nigrescens"
"8746","Contopus ochraceus"
"8747","Contopus pallidus"
"8748","Contopus pertinax"
"8749","Contopus punensis"
"8750","Contopus sordidulus"
"8751","Contopus virens"
"8752","Corythopis delalandi"
"8753","Corythopis torquatus"
"8754","Culicivora caudacuta"
"8755","Deltarhynchus flammulatus"
"8756","Elaenia albiceps"
"8757","Elaenia brachyptera"
"8758","Elaenia cherriei"
"8759","Elaenia chiriquensis"
"8760","Elaenia cristata"
"8761","Elaenia dayi"
"8762","Elaenia fallax"
"8763","Elaenia flavogaster"
"8764","Elaenia frantzii"
"8765","Elaenia gigas"
"8766","Elaenia martinica"
"8767","Elaenia mesoleuca"
"8768","Elaenia obscura"
"8769","Elaenia olivina"
"8770","Elaenia pallatangae"
"8771","Elaenia parvirostris"
"8772","Elaenia pelzelni"
"8773","Elaenia ridleyana"
"8774","Elaenia ruficeps"
"8775","Elaenia sordida"
"8776","Elaenia spectabilis"
"8777","Elaenia strepera"
"8778","Empidonax affinis"
"8779","Empidonax albigularis"
"8780","Empidonax alnorum"
"8781","Empidonax atriceps"
"8782","Empidonax difficilis"
"8783","Empidonax flavescens"
"8784","Empidonax flaviventris"
"8785","Empidonax fulvifrons"
"8786","Empidonax hammondii"
"8787","Empidonax minimus"
"8788","Empidonax oberholseri"
"8789","Empidonax occidentalis"
"8790","Empidonax traillii"
"8791","Empidonax virescens"
"8792","Empidonax wrightii"
"8793","Empidonomus varius"
"8794","Euscarthmus fulviceps"
"8795","Euscarthmus meloryphus"
"8796","Euscarthmus rufomarginatus"
"8797","Fluvicola albiventer"
"8798","Fluvicola nengeta"
"8799","Fluvicola pica"
"8800","Griseotyrannus aurantioatrocristatus"
"8801","Gubernetes yetapa"
"8802","Guyramemua affinis"
"8803","Hemitriccus cinnamomeipectus"
"8804","Hemitriccus cohnhafti"
"8805","Hemitriccus diops"
"8806","Hemitriccus flammulatus"
"8807","Hemitriccus furcatus"
"8808","Hemitriccus granadensis"
"8809","Hemitriccus griseipectus"
"8810","Hemitriccus inornatus"
"8811","Hemitriccus iohannis"
"8812","Hemitriccus josephinae"
"8813","Hemitriccus kaempferi"
"8814","Hemitriccus margaritaceiventer"
"8815","Hemitriccus minimus"
"8816","Hemitriccus minor"
"8817","Hemitriccus mirandae"
"8818","Hemitriccus nidipendulus"
"8819","Hemitriccus obsoletus"
"8820","Hemitriccus orbitatus"
"8821","Hemitriccus rufigularis"
"8822","Hemitriccus spodiops"
"8823","Hemitriccus striaticollis"
"8824","Hemitriccus zosterops"
"8825","Hirundinea bellicosa"
"8826","Hirundinea ferruginea"
"8827","Hymenops perspicillatus"
"8828","Inezia caudata"
"8829","Inezia inornata"
"8830","Inezia subflava"
"8831","Inezia tenuirostris"
"8832","Knipolegus aterrimus"
"8833","Knipolegus cabanisi"
"8834","Knipolegus cyanirostris"
"8835","Knipolegus franciscanus"
"8836","Knipolegus heterogyna"
"8837","Knipolegus hudsoni"
"8838","Knipolegus lophotes"
"8839","Knipolegus nigerrimus"
"8840","Knipolegus orenocensis"
"8841","Knipolegus poecilocercus"
"8842","Knipolegus poecilurus"
"8843","Knipolegus sclateri"
"8844","Knipolegus signatus"
"8845","Knipolegus striaticeps"
"8846","Lathrotriccus euleri"
"8847","Lathrotriccus griseipectus"
"8848","Legatus leucophaius"
"8849","Leptopogon albidiventer"
"8850","Leptopogon amaurocephalus"
"8851","Leptopogon rufipectus"
"8852","Leptopogon superciliaris"
"8853","Leptopogon taczanowskii"
"8854","Lessonia oreas"
"8855","Lessonia rufa"
"8856","Lophotriccus eulophotes"
"8857","Lophotriccus galeatus"
"8858","Lophotriccus pileatus"
"8859","Lophotriccus vitiosus"
"8860","Machetornis rixosa"
"8861","Mecocerculus calopterus"
"8862","Mecocerculus hellmayri"
"8863","Mecocerculus leucophrys"
"8864","Mecocerculus minor"
"8865","Mecocerculus poecilocercus"
"8866","Mecocerculus stictopterus"
"8867","Megarynchus pitangua"
"8868","Mionectes galbinus"
"8869","Mionectes macconnelli"
"8870","Mionectes oleagineus"
"8871","Mionectes olivaceus"
"8872","Mionectes roraimae"
"8873","Mionectes rufiventris"
"8874","Mionectes striaticollis"
"8875","Mitrephanes olivaceus"
"8876","Mitrephanes phaeocercus"
"8877","Muscigralla brevicauda"
"8878","Muscipipra vetula"
"8879","Muscisaxicola albifrons"
"8880","Muscisaxicola albilora"
"8881","Muscisaxicola alpinus"
"8882","Muscisaxicola capistratus"
"8883","Muscisaxicola cinereus"
"8884","Muscisaxicola flavinucha"
"8885","Muscisaxicola fluviatilis"
"8886","Muscisaxicola frontalis"
"8887","Muscisaxicola griseus"
"8888","Muscisaxicola juninensis"
"8889","Muscisaxicola maclovianus"
"8890","Muscisaxicola maculirostris"
"8891","Muscisaxicola occipitalis"
"8892","Muscisaxicola rufivertex"
"8893","Myiarchus antillarum"
"8894","Myiarchus apicalis"
"8895","Myiarchus barbirostris"
"8896","Myiarchus cephalotes"
"8897","Myiarchus cinerascens"
"8898","Myiarchus crinitus"
"8899","Myiarchus ferox"
"8900","Myiarchus magnirostris"
"8901","Myiarchus nugator"
"8902","Myiarchus nuttingi"
"8903","Myiarchus oberi"
"8904","Myiarchus panamensis"
"8905","Myiarchus phaeocephalus"
"8906","Myiarchus sagrae"
"8907","Myiarchus semirufus"
"8908","Myiarchus stolidus"
"8909","Myiarchus swainsoni"
"8910","Myiarchus tuberculifer"
"8911","Myiarchus tyrannulus"
"8912","Myiarchus validus"
"8913","Myiarchus venezuelensis"
"8914","Myiarchus yucatanensis"
"8915","Myiodynastes bairdii"
"8916","Myiodynastes chrysocephalus"
"8917","Myiodynastes hemichrysus"
"8918","Myiodynastes luteiventris"
"8919","Myiodynastes maculatus"
"8920","Myiodynastes solitarius"
"8921","Myiopagis caniceps"
"8922","Myiopagis cinerea"
"8923","Myiopagis cotta"
"8924","Myiopagis flavivertex"
"8925","Myiopagis gaimardii"
"8926","Myiopagis olallai"
"8927","Myiopagis parambae"
"8928","Myiopagis subplacens"
"8929","Myiopagis viridicata"
"8930","Myiophobus crypterythrus"
"8931","Myiophobus cryptoxanthus"
"8932","Myiophobus fasciatus"
"8933","Myiophobus flavicans"
"8934","Myiophobus inornatus"
"8935","Myiophobus phoenicomitra"
"8936","Myiophobus roraimae"
"8937","Myiophobus rufescens"
"8938","Myiornis albiventris"
"8939","Myiornis atricapillus"
"8940","Myiornis auricularis"
"8941","Myiornis ecaudatus"
"8942","Myiotheretes fumigatus"
"8943","Myiotheretes fuscorufus"
"8944","Myiotheretes pernix"
"8945","Myiotheretes striaticollis"
"8946","Myiotriccus ornatus"
"8947","Myiotriccus phoenicurus"
"8948","Myiozetetes cayanensis"
"8949","Myiozetetes granadensis"
"8950","Myiozetetes luteiventris"
"8951","Myiozetetes similis"
"8952","Neopipo cinnamomea"
"8953","Neoxolmis rufiventris"
"8954","Nephelomyias lintoni"
"8955","Nephelomyias ochraceiventris"
"8956","Nephelomyias pulcher"
"8957","Nesotriccus ridgwayi"
"8958","Ochthoeca cinnamomeiventris"
"8959","Ochthoeca fumicolor"
"8960","Ochthoeca leucophrys"
"8961","Ochthoeca nigrita"
"8962","Ochthoeca oenanthoides"
"8963","Ochthoeca piurae"
"8964","Ochthoeca rufipectoralis"
"8965","Ochthoeca salvini"
"8966","Ochthoeca superciliosa"
"8967","Ochthoeca thoracica"
"8968","Ochthornis littoralis"
"8969","Oncostoma cinereigulare"
"8970","Oncostoma olivaceum"
"8971","Ornithion brunneicapillus"
"8972","Ornithion inerme"
"8973","Ornithion semiflavum"
"8974","Phaeomyias murina"
"8975","Phaeomyias tumbezana"
"8976","Phelpsia inornata"
"8977","Philohydor lictor"
"8978","Phyllomyias burmeisteri"
"8979","Phyllomyias cinereiceps"
"8980","Phyllomyias fasciatus"
"8981","Phyllomyias griseiceps"
"8982","Phyllomyias griseocapilla"
"8983","Phyllomyias nigrocapillus"
"8984","Phyllomyias plumbeiceps"
"8985","Phyllomyias reiseri"
"8986","Phyllomyias sclateri"
"8987","Phyllomyias urichi"
"8988","Phyllomyias uropygialis"
"8989","Phyllomyias virescens"
"8990","Phyllomyias weedeni"
"8991","Phyllomyias zeledoni"
"8992","Phylloscartes beckeri"
"8993","Phylloscartes ceciliae"
"8994","Phylloscartes difficilis"
"8995","Phylloscartes flaviventris"
"8996","Phylloscartes flavovirens"
"8997","Phylloscartes gualaquizae"
"8998","Phylloscartes kronei"
"8999","Phylloscartes nigrifrons"
"9000","Phylloscartes oustaleti"
"9001","Phylloscartes parkeri"
"9002","Phylloscartes paulista"
"9003","Phylloscartes roquettei"
"9004","Phylloscartes superciliaris"
"9005","Phylloscartes sylviolus"
"9006","Phylloscartes ventralis"
"9007","Phylloscartes virescens"
"9008","Piprites chloris"
"9009","Piprites griseiceps"
"9010","Piprites pileata"
"9011","Pitangus sulphuratus"
"9012","Platyrinchus albogularis"
"9013","Platyrinchus cancrominus"
"9014","Platyrinchus coronatus"
"9015","Platyrinchus flavigularis"
"9016","Platyrinchus leucoryphus"
"9017","Platyrinchus mystaceus"
"9018","Platyrinchus platyrhynchos"
"9019","Platyrinchus saturatus"
"9020","Poecilotriccus albifacies"
"9021","Poecilotriccus calopterus"
"9022","Poecilotriccus capitalis"
"9023","Poecilotriccus fumifrons"
"9024","Poecilotriccus latirostris"
"9025","Poecilotriccus luluae"
"9026","Poecilotriccus plumbeiceps"
"9027","Poecilotriccus pulchellus"
"9028","Poecilotriccus ruficeps"
"9029","Poecilotriccus russatus"
"9030","Poecilotriccus senex"
"9031","Poecilotriccus sylvia"
"9032","Pogonotriccus chapmani"
"9033","Pogonotriccus eximius"
"9034","Pogonotriccus lanyoni"
"9035","Pogonotriccus ophthalmicus"
"9036","Pogonotriccus orbitalis"
"9037","Pogonotriccus poecilotis"
"9038","Pogonotriccus venezuelanus"
"9039","Polioxolmis rufipennis"
"9040","Polystictus pectoralis"
"9041","Polystictus superciliaris"
"9042","Pseudelaenia leucospodia"
"9043","Pseudocolopteryx acutipennis"
"9044","Pseudocolopteryx citreola"
"9045","Pseudocolopteryx dinelliana"
"9046","Pseudocolopteryx flaviventris"
"9047","Pseudocolopteryx sclateri"
"9048","Pseudotriccus pelzelni"
"9049","Pseudotriccus ruficeps"
"9050","Pseudotriccus simplex"
"9051","Pyrocephalus nanus"
"9052","Pyrocephalus rubinus"
"9053","Pyrrhomyias cinnamomeus"
"9054","Ramphotrigon fuscicauda"
"9055","Ramphotrigon megacephalum"
"9056","Ramphotrigon ruficauda"
"9057","Rhynchocyclus aequinoctialis"
"9058","Rhynchocyclus brevirostris"
"9059","Rhynchocyclus fulvipectus"
"9060","Rhynchocyclus olivaceus"
"9061","Rhynchocyclus pacificus"
"9062","Rhytipterna holerythra"
"9063","Rhytipterna immunda"
"9064","Rhytipterna simplex"
"9065","Satrapa icterophrys"
"9066","Sayornis nigricans"
"9067","Sayornis phoebe"
"9068","Sayornis saya"
"9069","Serpophaga cinerea"
"9070","Serpophaga griseicapilla"
"9071","Serpophaga hypoleuca"
"9072","Serpophaga nigricans"
"9073","Serpophaga subcristata"
"9074","Silvicultrix diadema"
"9075","Silvicultrix frontalis"
"9076","Silvicultrix jelskii"
"9077","Silvicultrix pulchella"
"9078","Sirystes albocinereus"
"9079","Sirystes albogriseus"
"9080","Sirystes sibilator"
"9081","Sirystes subcanescens"
"9082","Stigmatura bahiae"
"9083","Stigmatura budytoides"
"9084","Stigmatura napensis"
"9085","Sublegatus arenarum"
"9086","Sublegatus modestus"
"9087","Sublegatus obscurior"
"9088","Suiriri suiriri"
"9089","Tachuris rubrigastra"
"9090","Taeniotriccus andrei"
"9091","Todirostrum chrysocrotaphum"
"9092","Todirostrum cinereum"
"9093","Todirostrum maculatum"
"9094","Todirostrum nigriceps"
"9095","Todirostrum pictum"
"9096","Todirostrum poliocephalum"
"9097","Todirostrum viridanum"
"9098","Tolmomyias assimilis"
"9099","Tolmomyias flaviventris"
"9100","Tolmomyias flavotectus"
"9101","Tolmomyias poliocephalus"
"9102","Tolmomyias sulphurescens"
"9103","Tolmomyias traylori"
"9104","Tolmomyias viridiceps"
"9105","Tyrannopsis sulphurea"
"9106","Tyrannulus elatus"
"9107","Tyrannus albogularis"
"9108","Tyrannus caudifasciatus"
"9109","Tyrannus couchii"
"9110","Tyrannus crassirostris"
"9111","Tyrannus cubensis"
"9112","Tyrannus dominicensis"
"9113","Tyrannus forficatus"
"9114","Tyrannus melancholicus"
"9115","Tyrannus niveigularis"
"9116","Tyrannus savana"
"9117","Tyrannus tyrannus"
"9118","Tyrannus verticalis"
"9119","Tyrannus vociferans"
"9120","Uromyias agilis"
"9121","Uromyias agraphia"
"9122","Xenotriccus callizonus"
"9123","Xenotriccus mexicanus"
"9124","Xolmis cinereus"
"9125","Xolmis coronatus"
"9126","Xolmis dominicanus"
"9127","Xolmis irupero"
"9128","Xolmis pyrope"
"9129","Xolmis rubetra"
"9130","Xolmis salinarum"
"9131","Xolmis velatus"
"9132","Zimmerius acer"
"9133","Zimmerius albigularis"
"9134","Zimmerius bolivianus"
"9135","Zimmerius chicomendesi"
"9136","Zimmerius chrysops"
"9137","Zimmerius cinereicapilla"
"9138","Zimmerius gracilipes"
"9139","Zimmerius improbus"
"9140","Zimmerius parvus"
"9141","Zimmerius petersi"
"9142","Zimmerius vilissimus"
"9143","Zimmerius villarejoi"
"9144","Zimmerius viridiflavus"
"9145","Urocynchramus pylzowi"
"9146","Artamella viridis"
"9147","Bias musicus"
"9148","Calicalicus madagascariensis"
"9149","Calicalicus rufocarpalis"
"9150","Cyanolanius comorensis"
"9151","Cyanolanius madagascarinus"
"9152","Euryceros prevostii"
"9153","Falculea palliata"
"9154","Hemipus hirundinaceus"
"9155","Hemipus picatus"
"9156","Hypositta corallirostris"
"9157","Leptopterus chabert"
"9158","Megabyas flammulatus"
"9159","Mystacornis crossleyi"
"9160","Newtonia amphichroa"
"9161","Newtonia archboldi"
"9162","Newtonia brunneicauda"
"9163","Newtonia fanovanae"
"9164","Oriolia bernieri"
"9165","Philentoma pyrhoptera"
"9166","Philentoma velata"
"9167","Prionops alberti"
"9168","Prionops caniceps"
"9169","Prionops gabela"
"9170","Prionops plumatus"
"9171","Prionops poliolophus"
"9172","Prionops retzii"
"9173","Prionops rufiventris"
"9174","Prionops scopifrons"
"9175","Pseudobias wardi"
"9176","Schetba rufa"
"9177","Tephrodornis affinis"
"9178","Tephrodornis pondicerianus"
"9179","Tephrodornis sylvicola"
"9180","Tephrodornis virgatus"
"9181","Tylas eduardi"
"9182","Vanga curvirostris"
"9183","Xenopirostris damii"
"9184","Xenopirostris polleni"
"9185","Xenopirostris xenopirostris"
"9186","Anomalospiza imberbis"
"9187","Vidua camerunensis"
"9188","Vidua chalybeata"
"9189","Vidua codringtoni"
"9190","Vidua fischeri"
"9191","Vidua funerea"
"9192","Vidua hypocherina"
"9193","Vidua interjecta"
"9194","Vidua larvaticola"
"9195","Vidua macroura"
"9196","Vidua maryae"
"9197","Vidua nigeriae"
"9198","Vidua obtusa"
"9199","Vidua orientalis"
"9200","Vidua paradisaea"
"9201","Vidua purpurascens"
"9202","Vidua raricola"
"9203","Vidua regia"
"9204","Vidua togoensis"
"9205","Vidua wilsoni"
"9206","Cyclarhis gujanensis"
"9207","Cyclarhis nigrirostris"
"9208","Erpornis zantholeuca"
"9209","Hylophilus amaurocephalus"
"9210","Hylophilus brunneiceps"
"9211","Hylophilus flavipes"
"9212","Hylophilus griseiventris"
"9213","Hylophilus insularis"
"9214","Hylophilus olivaceus"
"9215","Hylophilus pectoralis"
"9216","Hylophilus poicilotis"
"9217","Hylophilus semicinereus"
"9218","Hylophilus thoracicus"
"9219","Hylophilus viridiflavus"
"9220","Pachysylvia aurantiifrons"
"9221","Pachysylvia decurtata"
"9222","Pachysylvia hypochrysea"
"9223","Pachysylvia hypoxantha"
"9224","Pachysylvia muscicapina"
"9225","Pachysylvia semibrunnea"
"9226","Pteruthius aenobarbus"
"9227","Pteruthius aeralatus"
"9228","Pteruthius flaviscapis"
"9229","Pteruthius melanotis"
"9230","Pteruthius rufiventer"
"9231","Pteruthius xanthochlorus"
"9232","Tunchiornis luteifrons"
"9233","Tunchiornis ochraceiceps"
"9234","Vireo altiloquus"
"9235","Vireo atricapilla"
"9236","Vireo bairdi"
"9237","Vireo bellii"
"9238","Vireo brevipennis"
"9239","Vireo caribaeus"
"9240","Vireo carmioli"
"9241","Vireo cassinii"
"9242","Vireo chivi"
"9243","Vireo crassirostris"
"9244","Vireo flavifrons"
"9245","Vireo flavoviridis"
"9246","Vireo gilvus"
"9247","Vireo gracilirostris"
"9248","Vireo griseus"
"9249","Vireo gundlachii"
"9250","Vireo huttoni"
"9251","Vireo latimeri"
"9252","Vireo leucophrys"
"9253","Vireo magister"
"9254","Vireo masteri"
"9255","Vireo modestus"
"9256","Vireo nanus"
"9257","Vireo nelsoni"
"9258","Vireo olivaceus"
"9259","Vireo osburni"
"9260","Vireo pallens"
"9261","Vireo philadelphicus"
"9262","Vireo plumbeus"
"9263","Vireo sclateri"
"9264","Vireo solitarius"
"9265","Vireo vicinior"
"9266","Vireolanius eximius"
"9267","Vireolanius leucotis"
"9268","Vireolanius melitophrys"
"9269","Vireolanius mikettae"
"9270","Vireolanius pulchellus"
"9271","Zeledonia coronata"
"9272","Apalopteron familiare"
"9273","Cleptornis marchei"
"9274","Dasycrotapha plateni"
"9275","Dasycrotapha pygmaea"
"9276","Dasycrotapha speciosa"
"9277","Heleia crassirostris"
"9278","Heleia dohertyi"
"9279","Heleia goodfellowi"
"9280","Heleia javanica"
"9281","Heleia muelleri"
"9282","Heleia pinaiae"
"9283","Heleia squamiceps"
"9284","Heleia squamifrons"
"9285","Heleia superciliaris"
"9286","Heleia wallacei"
"9287","Megazosterops palauensis"
"9288","Rukia longirostra"
"9289","Rukia ruki"
"9290","Sterrhoptilus capitalis"
"9291","Sterrhoptilus dennistouni"
"9292","Sterrhoptilus nigrocapitatus"
"9293","Tephrozosterops stalkeri"
"9294","Yuhina bakeri"
"9295","Yuhina brunneiceps"
"9296","Yuhina castaniceps"
"9297","Yuhina diademata"
"9298","Yuhina everetti"
"9299","Yuhina flavicollis"
"9300","Yuhina gularis"
"9301","Yuhina humilis"
"9302","Yuhina nigrimenta"
"9303","Yuhina occipitalis"
"9304","Yuhina torqueola"
"9305","Zosterops abyssinicus"
"9306","Zosterops albogularis"
"9307","Zosterops anomalus"
"9308","Zosterops atricapilla"
"9309","Zosterops atriceps"
"9310","Zosterops atrifrons"
"9311","Zosterops auriventer"
"9312","Zosterops borbonicus"
"9313","Zosterops brunneus"
"9314","Zosterops buruensis"
"9315","Zosterops ceylonensis"
"9316","Zosterops chloris"
"9317","Zosterops chloronothos"
"9318","Zosterops chrysolaemus"
"9319","Zosterops cinereus"
"9320","Zosterops citrinella"
"9321","Zosterops consobrinorum"
"9322","Zosterops conspicillatus"
"9323","Zosterops crookshanki"
"9324","Zosterops emiliae"
"9325","Zosterops erythropleurus"
"9326","Zosterops eurycricotus"
"9327","Zosterops everetti"
"9328","Zosterops explorator"
"9329","Zosterops feae"
"9330","Zosterops ficedulinus"
"9331","Zosterops finschii"
"9332","Zosterops flavifrons"
"9333","Zosterops flavilateralis"
"9334","Zosterops flavus"
"9335","Zosterops fuscicapilla"
"9336","Zosterops gibbsi"
"9337","Zosterops grayi"
"9338","Zosterops griseotinctus"
"9339","Zosterops griseovirescens"
"9340","Zosterops hamlini"
"9341","Zosterops hypolais"
"9342","Zosterops hypoxanthus"
"9343","Zosterops inornatus"
"9344","Zosterops japonicus"
"9345","Zosterops kaffensis"
"9346","Zosterops kikuyuensis"
"9347","Zosterops kirki"
"9348","Zosterops kuehni"
"9349","Zosterops kulalensis"
"9350","Zosterops kulambangrae"
"9351","Zosterops lacertosus"
"9352","Zosterops lateralis"
"9353","Zosterops leucophaeus"
"9354","Zosterops lugubris"
"9355","Zosterops luteirostris"
"9356","Zosterops luteus"
"9357","Zosterops maderaspatanus"
"9358","Zosterops mauritianus"
"9359","Zosterops mayottensis"
"9360","Zosterops mbuluensis"
"9361","Zosterops meeki"
"9362","Zosterops melanocephalus"
"9363","Zosterops melanurus"
"9364","Zosterops metcalfii"
"9365","Zosterops meyeni"
"9366","Zosterops minor"
"9367","Zosterops minutus"
"9368","Zosterops modestus"
"9369","Zosterops mouroniensis"
"9370","Zosterops murphyi"
"9371","Zosterops mysorensis"
"9372","Zosterops natalis"
"9373","Zosterops nehrkorni"
"9374","Zosterops nigrorum"
"9375","Zosterops novaeguineae"
"9376","Zosterops oleagineus"
"9377","Zosterops olivaceus"
"9378","Zosterops pallidus"
"9379","Zosterops palpebrosus"
"9380","Zosterops poliogastrus"
"9381","Zosterops ponapensis"
"9382","Zosterops rendovae"
"9383","Zosterops rennellianus"
"9384","Zosterops rotensis"
"9385","Zosterops samoensis"
"9386","Zosterops sanctaecrucis"
"9387","Zosterops saypani"
"9388","Zosterops semperi"
"9389","Zosterops senegalensis"
"9390","Zosterops silvanus"
"9391","Zosterops simplex"
"9392","Zosterops somadikartai"
"9393","Zosterops splendidus"
"9394","Zosterops stalkeri"
"9395","Zosterops stresemanni"
"9396","Zosterops superciliosus"
"9397","Zosterops tenuirostris"
"9398","Zosterops uropygialis"
"9399","Zosterops vaughani"
"9400","Zosterops vellalavella"
"9401","Zosterops virens"
"9402","Zosterops winifredae"
"9403","Zosterops xanthochroa"
"9404","Zosterornis hypogrammicus"
"9405","Zosterornis latistriatus"
"9406","Zosterornis nigrorum"
"9407","Zosterornis striatus"
"9408","Zosterornis whiteheadi"
"9409","Agamia agami"
"9410","Ardea alba"
"9411","Ardea brachyrhyncha"
"9412","Ardea cinerea"
"9413","Ardea cocoi"
"9414","Ardea goliath"
"9415","Ardea herodias"
"9416","Ardea humbloti"
"9417","Ardea insignis"
"9418","Ardea intermedia"
"9419","Ardea melanocephala"
"9420","Ardea occidentalis"
"9421","Ardea pacifica"
"9422","Ardea plumifera"
"9423","Ardea purpurea"
"9424","Ardea sumatrana"
"9425","Ardeola bacchus"
"9426","Ardeola grayii"
"9427","Ardeola idae"
"9428","Ardeola ralloides"
"9429","Ardeola rufiventris"
"9430","Ardeola speciosa"
"9431","Botaurus lentiginosus"
"9432","Botaurus pinnatus"
"9433","Botaurus poiciloptilus"
"9434","Botaurus stellaris"
"9435","Bubulcus ibis"
"9436","Butorides striata"
"9437","Calherodius leuconotus"
"9438","Cochlearius cochlearius"
"9439","Egretta ardesiaca"
"9440","Egretta caerulea"
"9441","Egretta eulophotes"
"9442","Egretta garzetta"
"9443","Egretta gularis"
"9444","Egretta novaehollandiae"
"9445","Egretta picata"
"9446","Egretta rufescens"
"9447","Egretta sacra"
"9448","Egretta thula"
"9449","Egretta tricolor"
"9450","Egretta vinaceigula"
"9451","Gorsachius goisagi"
"9452","Gorsachius melanolophus"
"9453","Ixobrychus cinnamomeus"
"9454","Ixobrychus dubius"
"9455","Ixobrychus eurhythmus"
"9456","Ixobrychus exilis"
"9457","Ixobrychus flavicollis"
"9458","Ixobrychus involucris"
"9459","Ixobrychus minutus"
"9460","Ixobrychus sinensis"
"9461","Ixobrychus sturmii"
"9462","Nyctanassa violacea"
"9463","Nycticorax caledonicus"
"9464","Nycticorax nycticorax"
"9465","Oroanassa magnifica"
"9466","Pilherodius pileatus"
"9467","Syrigma sibilatrix"
"9468","Tigriornis leucolopha"
"9469","Tigrisoma fasciatum"
"9470","Tigrisoma lineatum"
"9471","Tigrisoma mexicanum"
"9472","Zebrilus undulatus"
"9473","Zonerodius heliosylus"
"9474","Balaeniceps rex"
"9475","Pelecanus conspicillatus"
"9476","Pelecanus crispus"
"9477","Pelecanus erythrorhynchos"
"9478","Pelecanus occidentalis"
"9479","Pelecanus onocrotalus"
"9480","Pelecanus philippensis"
"9481","Pelecanus rufescens"
"9482","Pelecanus thagus"
"9483","Scopus umbretta"
"9484","Bostrychia bocagei"
"9485","Bostrychia carunculata"
"9486","Bostrychia hagedash"
"9487","Bostrychia olivacea"
"9488","Bostrychia rara"
"9489","Cercibis oxycerca"
"9490","Eudocimus albus"
"9491","Eudocimus ruber"
"9492","Geronticus calvus"
"9493","Geronticus eremita"
"9494","Lophotibis cristata"
"9495","Mesembrinibis cayennensis"
"9496","Nipponia nippon"
"9497","Phimosus infuscatus"
"9498","Platalea ajaja"
"9499","Platalea alba"
"9500","Platalea flavipes"
"9501","Platalea leucorodia"
"9502","Platalea minor"
"9503","Platalea regia"
"9504","Plegadis chihi"
"9505","Plegadis falcinellus"
"9506","Plegadis ridgwayi"
"9507","Pseudibis davisoni"
"9508","Pseudibis papillosa"
"9509","Thaumatibis gigantea"
"9510","Theristicus branickii"
"9511","Theristicus caerulescens"
"9512","Theristicus caudatus"
"9513","Theristicus melanopis"
"9514","Threskiornis aethiopicus"
"9515","Threskiornis bernieri"
"9516","Threskiornis melanocephalus"
"9517","Threskiornis moluccus"
"9518","Threskiornis spinicollis"
