"","x"
"2771","Ardeotis arabs"
"2772","Ardeotis australis"
"2773","Ardeotis kori"
"2774","Ardeotis nigriceps"
"2775","Chlamydotis macqueenii"
"2776","Chlamydotis undulata"
"2777","Eupodotis caerulescens"
"2778","Eupodotis senegalensis"
"2779","Heterotetrax humilis"
"2780","Heterotetrax rueppelii"
"2781","Heterotetrax vigorsii"
"2782","Houbaropsis bengalensis"
"2783","Lissotis hartlaubii"
"2784","Lissotis melanogaster"
"2785","Lophotis gindiana"
"2786","Lophotis ruficrista"
"2787","Lophotis savilei"
"2788","Neotis denhami"
"2789","Neotis heuglinii"
"2790","Neotis ludwigii"
"2791","Neotis nuba"
"2792","Otis tarda"
"2793","Sypheotides indicus"
"2794","Tetrax tetrax"
"2795","Acanthisitta chloris"
"2796","Xenicus gilviventris"
"2797","Acanthiza apicalis"
"2798","Acanthiza chrysorrhoa"
"2799","Acanthiza cinerea"
"2800","Acanthiza ewingii"
"2801","Acanthiza inornata"
"2802","Acanthiza iredalei"
"2803","Acanthiza katherina"
"2804","Acanthiza lineata"
"2805","Acanthiza murina"
"2806","Acanthiza nana"
"2807","Acanthiza pusilla"
"2808","Acanthiza reguloides"
"2809","Acanthiza robustirostris"
"2810","Acanthiza uropygialis"
"2811","Acanthornis magna"
"2812","Aphelocephala leucopsis"
"2813","Aphelocephala nigricincta"
"2814","Aphelocephala pectoralis"
"2815","Calamanthus campestris"
"2816","Calamanthus cautus"
"2817","Calamanthus fuliginosus"
"2818","Calamanthus montanellus"
"2819","Calamanthus pyrrhopygius"
"2820","Crateroscelis murina"
"2821","Crateroscelis nigrorufa"
"2822","Crateroscelis robusta"
"2823","Gerygone albofrontata"
"2824","Gerygone chloronota"
"2825","Gerygone chrysogaster"
"2826","Gerygone citrina"
"2827","Gerygone dorsalis"
"2828","Gerygone flavolateralis"
"2829","Gerygone fusca"
"2830","Gerygone hypoxantha"
"2831","Gerygone igata"
"2832","Gerygone inornata"
"2833","Gerygone levigaster"
"2834","Gerygone magnirostris"
"2835","Gerygone modesta"
"2836","Gerygone mouki"
"2837","Gerygone olivacea"
"2838","Gerygone palpebrosa"
"2839","Gerygone ruficollis"
"2840","Gerygone sulphurea"
"2841","Gerygone tenebrosa"
"2842","Oreoscopus gutturalis"
"2843","Origma solitaria"
"2844","Pachycare flavogriseum"
"2845","Pycnoptilus floccosus"
"2846","Pyrrholaemus brunneus"
"2847","Pyrrholaemus sagittatus"
"2848","Sericornis arfakianus"
"2849","Sericornis beccarii"
"2850","Sericornis citreogularis"
"2851","Sericornis frontalis"
"2852","Sericornis humilis"
"2853","Sericornis keri"
"2854","Sericornis magnirostra"
"2855","Sericornis nouhuysi"
"2856","Sericornis papuensis"
"2857","Sericornis perspicillatus"
"2858","Sericornis rufescens"
"2859","Sericornis spilodera"
"2860","Smicrornis brevirostris"
"2861","Acrocephalus aequinoctialis"
"2862","Acrocephalus agricola"
"2863","Acrocephalus arundinaceus"
"2864","Acrocephalus atyphus"
"2865","Acrocephalus australis"
"2866","Acrocephalus bistrigiceps"
"2867","Acrocephalus brevipennis"
"2868","Acrocephalus caffer"
"2869","Acrocephalus concinens"
"2870","Acrocephalus dumetorum"
"2871","Acrocephalus familiaris"
"2872","Acrocephalus gracilirostris"
"2873","Acrocephalus griseldis"
"2874","Acrocephalus hiwae"
"2875","Acrocephalus kerearako"
"2876","Acrocephalus longirostris"
"2877","Acrocephalus melanopogon"
"2878","Acrocephalus mendanae"
"2879","Acrocephalus newtoni"
"2880","Acrocephalus orientalis"
"2881","Acrocephalus orinus"
"2882","Acrocephalus paludicola"
"2883","Acrocephalus palustris"
"2884","Acrocephalus percernis"
"2885","Acrocephalus rehsei"
"2886","Acrocephalus rimitarae"
"2887","Acrocephalus rodericanus"
"2888","Acrocephalus rufescens"
"2889","Acrocephalus schoenobaenus"
"2890","Acrocephalus scirpaceus"
"2891","Acrocephalus sechellensis"
"2892","Acrocephalus sorghophilus"
"2893","Acrocephalus stentoreus"
"2894","Acrocephalus syrinx"
"2895","Acrocephalus taiti"
"2896","Acrocephalus tangorum"
"2897","Acrocephalus vaughani"
"2898","Arundinax aedon"
"2899","Calamonastides bensoni"
"2900","Calamonastides gracilirostris"
"2901","Hippolais icterina"
"2902","Hippolais languida"
"2903","Hippolais olivetorum"
"2904","Hippolais polyglotta"
"2905","Iduna caligata"
"2906","Iduna natalensis"
"2907","Iduna opaca"
"2908","Iduna pallida"
"2909","Iduna rama"
"2910","Iduna similis"
"2911","Nesillas brevicaudata"
"2912","Nesillas lantzii"
"2913","Nesillas mariae"
"2914","Nesillas typica"
"2915","Aegithalos annamensis"
"2916","Aegithalos bonvaloti"
"2917","Aegithalos caudatus"
"2918","Aegithalos concinnus"
"2919","Aegithalos fuliginosus"
"2920","Aegithalos glaucogularis"
"2921","Aegithalos iouschistos"
"2922","Aegithalos iredalei"
"2923","Aegithalos leucogenys"
"2924","Aegithalos niveogularis"
"2925","Leptopoecile elegans"
"2926","Leptopoecile sophiae"
"2927","Psaltria exilis"
"2928","Psaltriparus minimus"
"2929","Aegithina lafresnayei"
"2930","Aegithina nigrolutea"
"2931","Aegithina tiphia"
"2932","Aegithina viridissima"
"2933","Alaemon alaudipes"
"2934","Alaemon hamertoni"
"2935","Alauda arvensis"
"2936","Alauda gulgula"
"2937","Alauda leucoptera"
"2938","Alauda razae"
"2939","Alaudala raytal"
"2940","Alaudala rufescens"
"2941","Alaudala somalica"
"2942","Ammomanes cinctura"
"2943","Ammomanes deserti"
"2944","Ammomanes phoenicura"
"2945","Ammomanopsis grayi"
"2946","Calandrella acutirostris"
"2947","Calandrella blanfordi"
"2948","Calandrella brachydactyla"
"2949","Calandrella cinerea"
"2950","Calandrella dukhunensis"
"2951","Calandrella eremica"
"2952","Calendulauda africanoides"
"2953","Calendulauda albescens"
"2954","Calendulauda alopex"
"2955","Calendulauda burra"
"2956","Calendulauda erythrochlamys"
"2957","Calendulauda poecilosterna"
"2958","Calendulauda sabota"
"2959","Certhilauda chuana"
"2960","Certhilauda curvirostris"
"2961","Certhilauda semitorquata"
"2962","Certhilauda subcoronata"
"2963","Chersomanes albofasciata"
"2964","Chersophilus duponti"
"2965","Eremalauda dunni"
"2966","Eremalauda eremodites"
"2967","Eremophila alpestris"
"2968","Eremophila bilopha"
"2969","Eremopterix australis"
"2970","Eremopterix griseus"
"2971","Eremopterix hova"
"2972","Eremopterix leucopareia"
"2973","Eremopterix leucotis"
"2974","Eremopterix nigriceps"
"2975","Eremopterix signatus"
"2976","Eremopterix verticalis"
"2977","Galerida cristata"
"2978","Galerida deva"
"2979","Galerida magnirostris"
"2980","Galerida malabarica"
"2981","Galerida modesta"
"2982","Galerida theklae"
"2983","Heteromirafra archeri"
"2984","Heteromirafra ruddi"
"2985","Lullula arborea"
"2986","Melanocorypha bimaculata"
"2987","Melanocorypha calandra"
"2988","Melanocorypha maxima"
"2989","Melanocorypha mongolica"
"2990","Melanocorypha yeltoniensis"
"2991","Mirafra affinis"
"2992","Mirafra africana"
"2993","Mirafra albicauda"
"2994","Mirafra angolensis"
"2995","Mirafra apiata"
"2996","Mirafra ashi"
"2997","Mirafra assamica"
"2998","Mirafra cheniana"
"2999","Mirafra collaris"
"3000","Mirafra cordofanica"
"3001","Mirafra erythrocephala"
"3002","Mirafra erythroptera"
"3003","Mirafra fasciolata"
"3004","Mirafra gilletti"
"3005","Mirafra hypermetra"
"3006","Mirafra javanica"
"3007","Mirafra microptera"
"3008","Mirafra passerina"
"3009","Mirafra pulpa"
"3010","Mirafra rufa"
"3011","Mirafra rufocinnamomea"
"3012","Mirafra sharpii"
"3013","Mirafra somalica"
"3014","Mirafra williamsi"
"3015","Pinarocorys erythropygia"
"3016","Pinarocorys nigricans"
"3017","Ramphocoris clotbey"
"3018","Spizocorys conirostris"
"3019","Spizocorys fremantlii"
"3020","Spizocorys fringillaris"
"3021","Spizocorys obbiensis"
"3022","Spizocorys personata"
"3023","Spizocorys sclateri"
"3024","Spizocorys starki"
"3025","Artamus cinereus"
"3026","Artamus cyanopterus"
"3027","Artamus fuscus"
"3028","Artamus insignis"
"3029","Artamus leucoryn"
"3030","Artamus maximus"
"3031","Artamus mentalis"
"3032","Artamus minor"
"3033","Artamus monachus"
"3034","Artamus personatus"
"3035","Artamus superciliosus"
"3036","Cracticus argenteus"
"3037","Cracticus cassicus"
"3038","Cracticus louisiadensis"
"3039","Cracticus mentalis"
"3040","Cracticus nigrogularis"
"3041","Cracticus torquatus"
"3042","Gymnorhina tibicen"
"3043","Melloria quoyi"
"3044","Peltops blainvillii"
"3045","Peltops montanus"
"3046","Strepera fuliginosa"
"3047","Strepera graculina"
"3048","Strepera versicolor"
"3049","Atrichornis clamosus"
"3050","Atrichornis rufescens"
"3051","Bernieria madagascariensis"
"3052","Crossleyia tenebrosa"
"3053","Crossleyia xanthophrys"
"3054","Cryptosylvicola randrianasoloi"
"3055","Hartertula flavoviridis"
"3056","Oxylabes madagascariensis"
"3057","Randia pseudozosterops"
"3058","Thamnornis chloropetoides"
"3059","Xanthomixis apperti"
"3060","Xanthomixis cinereiceps"
"3061","Xanthomixis zosterops"
"3062","Bombycilla cedrorum"
"3063","Bombycilla garrulus"
"3064","Bombycilla japonica"
"3065","Buphagus africanus"
"3066","Buphagus erythrorynchus"
"3067","Calcarius lapponicus"
"3068","Calcarius ornatus"
"3069","Calcarius pictus"
"3070","Plectrophenax hyperboreus"
"3071","Plectrophenax nivalis"
"3072","Rhynchophanes mccownii"
"3073","Callaeas cinereus"
"3074","Callaeas wilsoni"
"3075","Philesturnus carunculatus"
"3076","Philesturnus rufusater"
"3077","Calyptomena hosii"
"3078","Calyptomena viridis"
"3079","Calyptomena whiteheadi"
"3080","Smithornis capensis"
"3081","Smithornis rufolateralis"
"3082","Smithornis sharpei"
"3083","Calyptophilus frugivorus"
"3084","Calyptophilus tertius"
"3085","Campephaga flava"
"3086","Campephaga petiti"
"3087","Campephaga phoenicea"
"3088","Campephaga quiscalina"
"3089","Campochaera sloetii"
"3090","Ceblepyris caesius"
"3091","Ceblepyris cinereus"
"3092","Ceblepyris cucullatus"
"3093","Ceblepyris graueri"
"3094","Ceblepyris pectoralis"
"3095","Celebesica abbotti"
"3096","Coracina atriceps"
"3097","Coracina bicolor"
"3098","Coracina boyeri"
"3099","Coracina caeruleogrisea"
"3100","Coracina caledonica"
"3101","Coracina dobsoni"
"3102","Coracina fortis"
"3103","Coracina javensis"
"3104","Coracina larvata"
"3105","Coracina leucopygia"
"3106","Coracina lineata"
"3107","Coracina longicauda"
"3108","Coracina macei"
"3109","Coracina maxima"
"3110","Coracina novaehollandiae"
"3111","Coracina panayensis"
"3112","Coracina papuensis"
"3113","Coracina personata"
"3114","Coracina schistacea"
"3115","Coracina striata"
"3116","Coracina temminckii"
"3117","Coracina welchmani"
"3118","Cyanograucalus azureus"
"3119","Edolisoma anale"
"3120","Edolisoma ceramense"
"3121","Edolisoma coerulescens"
"3122","Edolisoma dispar"
"3123","Edolisoma dohertyi"
"3124","Edolisoma grayi"
"3125","Edolisoma holopolium"
"3126","Edolisoma incertum"
"3127","Edolisoma insperatum"
"3128","Edolisoma melas"
"3129","Edolisoma meyerii"
"3130","Edolisoma mindanense"
"3131","Edolisoma monacha"
"3132","Edolisoma montanum"
"3133","Edolisoma morio"
"3134","Edolisoma nesiotis"
"3135","Edolisoma obiense"
"3136","Edolisoma ostentum"
"3137","Edolisoma parvulum"
"3138","Edolisoma pygmaeum"
"3139","Edolisoma remotum"
"3140","Edolisoma rostratum"
"3141","Edolisoma salomonis"
"3142","Edolisoma schisticeps"
"3143","Edolisoma sula"
"3144","Edolisoma tenuirostre"
"3145","Lalage atrovirens"
"3146","Lalage aurea"
"3147","Lalage conjuncta"
"3148","Lalage fimbriata"
"3149","Lalage leucomela"
"3150","Lalage leucoptera"
"3151","Lalage leucopyga"
"3152","Lalage leucopygialis"
"3153","Lalage maculosa"
"3154","Lalage melanoleuca"
"3155","Lalage melanoptera"
"3156","Lalage melaschistos"
"3157","Lalage minor"
"3158","Lalage moesta"
"3159","Lalage newtoni"
"3160","Lalage nigra"
"3161","Lalage polioptera"
"3162","Lalage sharpei"
"3163","Lalage sueurii"
"3164","Lalage tricolor"
"3165","Lalage typica"
"3166","Lobotos lobatus"
"3167","Lobotos oriolinus"
"3168","Malindangia mcgregori"
"3169","Pericrocotus albifrons"
"3170","Pericrocotus brevirostris"
"3171","Pericrocotus cantonensis"
"3172","Pericrocotus cinnamomeus"
"3173","Pericrocotus divaricatus"
"3174","Pericrocotus erythropygius"
"3175","Pericrocotus ethologus"
"3176","Pericrocotus flammeus"
"3177","Pericrocotus igneus"
"3178","Pericrocotus lansbergei"
"3179","Pericrocotus miniatus"
"3180","Pericrocotus montanus"
"3181","Pericrocotus roseus"
"3182","Pericrocotus solaris"
"3183","Pericrocotus tegimae"
"3184","Amaurospiza moesta"
"3185","Amaurospiza relicta"
"3186","Cardinalis cardinalis"
"3187","Cardinalis phoeniceus"
"3188","Cardinalis sinuatus"
"3189","Caryothraustes canadensis"
"3190","Caryothraustes celaeno"
"3191","Caryothraustes erythromelas"
"3192","Caryothraustes poliogaster"
"3193","Cyanocompsa parellina"
"3194","Cyanoloxia brissonii"
"3195","Cyanoloxia cyanoides"
"3196","Cyanoloxia glaucocaerulea"
"3197","Cyanoloxia rothschildii"
"3198","Granatellus francescae"
"3199","Granatellus paraensis"
"3200","Granatellus pelzelni"
"3201","Granatellus sallaei"
"3202","Granatellus venustus"
"3203","Habia atrimaxillaris"
"3204","Habia carmioli"
"3205","Habia cristata"
"3206","Habia frenata"
"3207","Habia fuscicauda"
"3208","Habia gutturalis"
"3209","Habia olivacea"
"3210","Habia rubica"
"3211","Habia stolzmanni"
"3212","Passerina amoena"
"3213","Passerina caerulea"
"3214","Passerina ciris"
"3215","Passerina cyanea"
"3216","Passerina leclancherii"
"3217","Passerina rositae"
"3218","Passerina versicolor"
"3219","Pheucticus aureoventris"
"3220","Pheucticus chrysogaster"
"3221","Pheucticus chrysopeplus"
"3222","Pheucticus ludovicianus"
"3223","Pheucticus melanocephalus"
"3224","Pheucticus tibialis"
"3225","Piranga bidentata"
"3226","Piranga erythrocephala"
"3227","Piranga flava"
"3228","Piranga hepatica"
"3229","Piranga leucoptera"
"3230","Piranga ludoviciana"
"3231","Piranga olivacea"
"3232","Piranga roseogularis"
"3233","Piranga rubra"
"3234","Piranga rubriceps"
"3235","Spiza americana"
"3236","Certhia americana"
"3237","Certhia brachydactyla"
"3238","Certhia discolor"
"3239","Certhia familiaris"
"3240","Certhia himalayana"
"3241","Certhia hodgsoni"
"3242","Certhia manipurensis"
"3243","Certhia nipalensis"
"3244","Certhia tianquanensis"
"3245","Chaetops aurantius"
"3246","Chaetops frenatus"
"3247","Chloropsis aurifrons"
"3248","Chloropsis cochinchinensis"
"3249","Chloropsis cyanopogon"
"3250","Chloropsis flavipennis"
"3251","Chloropsis hardwickii"
"3252","Chloropsis jerdoni"
"3253","Chloropsis kinabaluensis"
"3254","Chloropsis lazulina"
"3255","Chloropsis media"
"3256","Chloropsis moluccensis"
"3257","Chloropsis palawanensis"
"3258","Chloropsis sonnerati"
"3259","Chloropsis venusta"
"3260","Cinclus cinclus"
"3261","Cinclus leucocephalus"
"3262","Cinclus mexicanus"
"3263","Cinclus pallasii"
"3264","Cinclus schulzii"
"3265","Cinclosoma ajax"
"3266","Cinclosoma alisteri"
"3267","Cinclosoma castaneothorax"
"3268","Cinclosoma castanotum"
"3269","Cinclosoma cinnamomeum"
"3270","Cinclosoma marginatum"
"3271","Cinclosoma punctatum"
"3272","Ptilorrhoa caerulescens"
"3273","Ptilorrhoa castanonota"
"3274","Ptilorrhoa geislerorum"
"3275","Ptilorrhoa leucosticta"
"3276","Apalis alticola"
"3277","Apalis argentea"
"3278","Apalis bamendae"
"3279","Apalis binotata"
"3280","Apalis chapini"
"3281","Apalis chariessa"
"3282","Apalis chirindensis"
"3283","Apalis cinerea"
"3284","Apalis flavida"
"3285","Apalis flavigularis"
"3286","Apalis flavocincta"
"3287","Apalis fuscigularis"
"3288","Apalis goslingi"
"3289","Apalis jacksoni"
"3290","Apalis kaboboensis"
"3291","Apalis karamojae"
"3292","Apalis lynesi"
"3293","Apalis melanocephala"
"3294","Apalis nigriceps"
"3295","Apalis personata"
"3296","Apalis porphyrolaema"
"3297","Apalis ruddi"
"3298","Apalis rufogularis"
"3299","Apalis sharpii"
"3300","Apalis thoracica"
"3301","Artisornis metopias"
"3302","Artisornis moreaui"
"3303","Artisornis sousae"
"3304","Bathmocercus cerviniventris"
"3305","Bathmocercus rufus"
"3306","Calamonastes fasciolatus"
"3307","Calamonastes simplex"
"3308","Calamonastes stierlingi"
"3309","Calamonastes undosus"
"3310","Camaroptera brachyura"
"3311","Camaroptera chloronota"
"3312","Camaroptera harterti"
"3313","Camaroptera superciliaris"
"3314","Camaroptera toroensis"
"3315","Cisticola aberdare"
"3316","Cisticola aberrans"
"3317","Cisticola angusticauda"
"3318","Cisticola anonymus"
"3319","Cisticola aridulus"
"3320","Cisticola ayresii"
"3321","Cisticola bailunduensis"
"3322","Cisticola bodessa"
"3323","Cisticola brachypterus"
"3324","Cisticola brunnescens"
"3325","Cisticola bulliens"
"3326","Cisticola cantans"
"3327","Cisticola carruthersi"
"3328","Cisticola cherina"
"3329","Cisticola chiniana"
"3330","Cisticola chubbi"
"3331","Cisticola cinereolus"
"3332","Cisticola cinnamomeus"
"3333","Cisticola dambo"
"3334","Cisticola erythrops"
"3335","Cisticola exilis"
"3336","Cisticola eximius"
"3337","Cisticola fulvicapilla"
"3338","Cisticola galactotes"
"3339","Cisticola guinea"
"3340","Cisticola haematocephalus"
"3341","Cisticola haesitatus"
"3342","Cisticola hunteri"
"3343","Cisticola juncidis"
"3344","Cisticola lais"
"3345","Cisticola lateralis"
"3346","Cisticola luapula"
"3347","Cisticola lugubris"
"3348","Cisticola marginatus"
"3349","Cisticola melanurus"
"3350","Cisticola nana"
"3351","Cisticola natalensis"
"3352","Cisticola nigriloris"
"3353","Cisticola njombe"
"3354","Cisticola pipiens"
"3355","Cisticola restrictus"
"3356","Cisticola robustus"
"3357","Cisticola ruficeps"
"3358","Cisticola rufilatus"
"3359","Cisticola rufus"
"3360","Cisticola subruficapilla"
"3361","Cisticola textrix"
"3362","Cisticola tinniens"
"3363","Cisticola troglodytes"
"3364","Cisticola woosnami"
"3365","Drymocichla incana"
"3366","Eminia lepida"
"3367","Eremomela atricollis"
"3368","Eremomela badiceps"
"3369","Eremomela canescens"
"3370","Eremomela flavicrissalis"
"3371","Eremomela gregalis"
"3372","Eremomela icteropygialis"
"3373","Eremomela pusilla"
"3374","Eremomela scotops"
"3375","Eremomela turneri"
"3376","Eremomela usticollis"
"3377","Euryptila subcinnamomea"
"3378","Hypergerus atriceps"
"3379","Incana incana"
"3380","Malcorus pectoralis"
"3381","Micromacronus leytensis"
"3382","Micromacronus sordidus"
"3383","Neomixis pallidior"
"3384","Neomixis striatigula"
"3385","Neomixis tenella"
"3386","Neomixis viridis"
"3387","Oreolais pulcher"
"3388","Oreolais ruwenzorii"
"3389","Oreophilais robertsi"
"3390","Orthotomus atrogularis"
"3391","Orthotomus castaneiceps"
"3392","Orthotomus chaktomuk"
"3393","Orthotomus chloronotus"
"3394","Orthotomus cinereiceps"
"3395","Orthotomus derbianus"
"3396","Orthotomus frontalis"
"3397","Orthotomus nigriceps"
"3398","Orthotomus ruficeps"
"3399","Orthotomus samarensis"
"3400","Orthotomus sepium"
"3401","Orthotomus sericeus"
"3402","Orthotomus sutorius"
"3403","Phragmacia substriata"
"3404","Phyllolais pulchella"
"3405","Poliolais lopezi"
"3406","Prinia atrogularis"
"3407","Prinia bairdii"
"3408","Prinia buchanani"
"3409","Prinia cinereocapilla"
"3410","Prinia crinigera"
"3411","Prinia erythroptera"
"3412","Prinia familiaris"
"3413","Prinia flavicans"
"3414","Prinia flaviventris"
"3415","Prinia fluviatilis"
"3416","Prinia gracilis"
"3417","Prinia hodgsonii"
"3418","Prinia hypoxantha"
"3419","Prinia inornata"
"3420","Prinia khasiana"
"3421","Prinia maculosa"
"3422","Prinia molleri"
"3423","Prinia polychroa"
"3424","Prinia rufescens"
"3425","Prinia rufifrons"
"3426","Prinia socialis"
"3427","Prinia somalica"
"3428","Prinia sonitans"
"3429","Prinia subflava"
"3430","Prinia superciliaris"
"3431","Prinia sylvatica"
"3432","Scepomycter winifredae"
"3433","Schistolais leontica"
"3434","Schistolais leucopogon"
"3435","Spiloptila clamans"
"3436","Urolais epichlorus"
"3437","Climacteris affinis"
"3438","Climacteris erythrops"
"3439","Climacteris melanurus"
"3440","Climacteris picumnus"
"3441","Climacteris rufus"
"3442","Cormobates leucophaea"
"3443","Cormobates placens"
"3444","Cnemophilus loriae"
"3445","Cnemophilus macgregorii"
"3446","Cnemophilus sanguineus"
"3447","Loboparadisea sericea"
"3448","Conopophaga ardesiaca"
"3449","Conopophaga aurita"
"3450","Conopophaga castaneiceps"
"3451","Conopophaga cearae"
"3452","Conopophaga lineata"
"3453","Conopophaga melanogaster"
"3454","Conopophaga melanops"
"3455","Conopophaga peruviana"
"3456","Conopophaga roberti"
"3457","Conopophaga snethlageae"
"3458","Pittasoma michleri"
"3459","Pittasoma rufopileatum"
"3460","Corcorax melanorhamphos"
"3461","Struthidea cinerea"
"3462","Aphelocoma californica"
"3463","Aphelocoma coerulescens"
"3464","Aphelocoma ultramarina"
"3465","Aphelocoma unicolor"
"3466","Aphelocoma wollweberi"
"3467","Cissa chinensis"
"3468","Cissa hypoleuca"
"3469","Cissa jefferyi"
"3470","Cissa thalassina"
"3471","Corvus albicollis"
"3472","Corvus albus"
"3473","Corvus bennetti"
"3474","Corvus brachyrhynchos"
"3475","Corvus capensis"
"3476","Corvus caurinus"
"3477","Corvus corax"
"3478","Corvus corone"
"3479","Corvus coronoides"
"3480","Corvus crassirostris"
"3481","Corvus cryptoleucus"
"3482","Corvus dauuricus"
"3483","Corvus edithae"
"3484","Corvus enca"
"3485","Corvus florensis"
"3486","Corvus frugilegus"
"3487","Corvus fuscicapillus"
"3488","Corvus hawaiiensis"
"3489","Corvus imparatus"
"3490","Corvus insularis"
"3491","Corvus jamaicensis"
"3492","Corvus kubaryi"
"3493","Corvus leucognaphalus"
"3494","Corvus macrorhynchos"
"3495","Corvus meeki"
"3496","Corvus mellori"
"3497","Corvus monedula"
"3498","Corvus moneduloides"
"3499","Corvus nasicus"
"3500","Corvus orru"
"3501","Corvus ossifragus"
"3502","Corvus palmarum"
"3503","Corvus pectoralis"
"3504","Corvus rhipidurus"
"3505","Corvus ruficollis"
"3506","Corvus sinaloae"
"3507","Corvus splendens"
"3508","Corvus tasmanicus"
"3509","Corvus tristis"
"3510","Corvus typicus"
"3511","Corvus unicolor"
"3512","Corvus validus"
"3513","Corvus violaceus"
"3514","Corvus woodfordi"
"3515","Crypsirina cucullata"
"3516","Crypsirina temia"
"3517","Cyanocitta cristata"
"3518","Cyanocitta stelleri"
"3519","Cyanocorax affinis"
"3520","Cyanocorax beecheii"
"3521","Cyanocorax cayanus"
"3522","Cyanocorax chrysops"
"3523","Cyanocorax coeruleus"
"3524","Cyanocorax colliei"
"3525","Cyanocorax cristatellus"
"3526","Cyanocorax cyanomelas"
"3527","Cyanocorax cyanopogon"
"3528","Cyanocorax dickeyi"
"3529","Cyanocorax formosus"
"3530","Cyanocorax hafferi"
"3531","Cyanocorax heilprini"
"3532","Cyanocorax melanocyaneus"
"3533","Cyanocorax morio"
"3534","Cyanocorax mystacalis"
"3535","Cyanocorax sanblasianus"
"3536","Cyanocorax violaceus"
"3537","Cyanocorax yncas"
"3538","Cyanocorax yucatanicus"
"3539","Cyanolyca argentigula"
"3540","Cyanolyca armillata"
"3541","Cyanolyca cucullata"
"3542","Cyanolyca mirabilis"
"3543","Cyanolyca nanus"
"3544","Cyanolyca pulchra"
"3545","Cyanolyca pumilo"
"3546","Cyanolyca quindiuna"
"3547","Cyanolyca turcosa"
"3548","Cyanolyca viridicyanus"
"3549","Cyanopica cooki"
"3550","Cyanopica cyanus"
"3551","Dendrocitta bayleii"
"3552","Dendrocitta cinerascens"
"3553","Dendrocitta formosae"
"3554","Dendrocitta frontalis"
"3555","Dendrocitta leucogastra"
"3556","Dendrocitta occipitalis"
"3557","Dendrocitta vagabunda"
"3558","Garrulus bispecularis"
"3559","Garrulus glandarius"
"3560","Garrulus lanceolatus"
"3561","Garrulus leucotis"
"3562","Garrulus lidthi"
"3563","Gymnorhinus cyanocephalus"
"3564","Nucifraga caryocatactes"
"3565","Nucifraga columbiana"
"3566","Nucifraga hemispila"
"3567","Nucifraga multipunctata"
"3568","Perisoreus canadensis"
"3569","Perisoreus infaustus"
"3570","Perisoreus internigrans"
"3571","Pica asirensis"
"3572","Pica hudsonia"
"3573","Pica mauritanica"
"3574","Pica nutalli"
"3575","Pica pica"
"3576","Platysmurus aterrimus"
"3577","Platysmurus leucopterus"
"3578","Podoces biddulphi"
"3579","Podoces hendersoni"
"3580","Podoces panderi"
"3581","Podoces pleskei"
"3582","Ptilostomus afer"
"3583","Pyrrhocorax graculus"
"3584","Pyrrhocorax pyrrhocorax"
"3585","Temnurus temnurus"
"3586","Urocissa caerulea"
"3587","Urocissa erythroryncha"
"3588","Urocissa flavirostris"
"3589","Urocissa ornata"
"3590","Urocissa whiteheadi"
"3591","Urocissa xanthomelana"
"3592","Zavattariornis stresemanni"
"3593","Ampelioides tschudii"
"3594","Ampelion rubrocristatus"
"3595","Ampelion rufaxilla"
"3596","Carpodectes antoniae"
"3597","Carpodectes hopkei"
"3598","Carpodectes nitidus"
"3599","Carpornis cucullata"
"3600","Carpornis melanocephala"
"3601","Cephalopterus glabricollis"
"3602","Cephalopterus ornatus"
"3603","Cephalopterus penduliger"
"3604","Conioptilon mcilhennyi"
"3605","Cotinga amabilis"
"3606","Cotinga cayana"
"3607","Cotinga cotinga"
"3608","Cotinga maculata"
"3609","Cotinga maynana"
"3610","Cotinga nattererii"
"3611","Cotinga ridgwayi"
"3612","Doliornis remseni"
"3613","Doliornis sclateri"
"3614","Gymnoderus foetidus"
"3615","Haematoderus militaris"
"3616","Lipaugus ater"
"3617","Lipaugus conditus"
"3618","Lipaugus fuscocinereus"
"3619","Lipaugus lanioides"
"3620","Lipaugus streptophorus"
"3621","Lipaugus unirufus"
"3622","Lipaugus uropygialis"
"3623","Lipaugus vociferans"
"3624","Lipaugus weberi"
"3625","Perissocephalus tricolor"
"3626","Phibalura boliviana"
"3627","Phibalura flavirostris"
"3628","Phoenicircus carnifex"
"3629","Phoenicircus nigricollis"
"3630","Phytotoma raimondii"
"3631","Phytotoma rara"
"3632","Phytotoma rutila"
"3633","Pipreola arcuata"
"3634","Pipreola aureopectus"
"3635","Pipreola chlorolepidota"
"3636","Pipreola formosa"
"3637","Pipreola frontalis"
"3638","Pipreola intermedia"
"3639","Pipreola jucunda"
"3640","Pipreola lubomirskii"
"3641","Pipreola pulchra"
"3642","Pipreola riefferii"
"3643","Pipreola squamipectus"
"3644","Pipreola whitelyi"
"3645","Porphyrolaema porphyrolaema"
"3646","Procnias albus"
"3647","Procnias averano"
"3648","Procnias nudicollis"
"3649","Procnias tricarunculatus"
"3650","Pyroderus scutatus"
"3651","Querula purpurata"
"3652","Rupicola peruvianus"
"3653","Rupicola rupicola"
"3654","Snowornis cryptolophus"
"3655","Snowornis subalaris"
"3656","Xipholena atropurpurea"
"3657","Xipholena lamellipennis"
"3658","Xipholena punicea"
"3659","Zaratornis stresemanni"
"3660","Dasyornis brachypterus"
"3661","Dasyornis broadbenti"
"3662","Dasyornis longirostris"
"3663","Dicaeum aeneum"
"3664","Dicaeum agile"
