"","x"
"2677","Turdus viscivorus"
"2678","Turdus xanthorhynchus"
"2679","Zoothera andromedae"
"2680","Zoothera atrigena"
"2681","Zoothera aurea"
"2682","Zoothera dauma"
"2683","Zoothera dixoni"
"2684","Zoothera everetti"
"2685","Zoothera griseiceps"
"2686","Zoothera heinei"
"2687","Zoothera lunulata"
"2688","Zoothera machiki"
"2689","Zoothera major"
"2690","Zoothera margaretae"
"2691","Zoothera marginata"
"2692","Zoothera mollissima"
"2693","Zoothera monticola"
"2694","Zoothera salimalii"
"2695","Zoothera talaseae"
"2696","Zoothera turipavae"
"2697","Agriornis albicauda"
"2698","Agriornis lividus"
"2699","Agriornis micropterus"
"2700","Agriornis montanus"
"2701","Agriornis murinus"
"2702","Alectrurus risora"
"2703","Alectrurus tricolor"
"2704","Anairetes alpinus"
"2705","Anairetes fernandezianus"
"2706","Anairetes flavirostris"
"2707","Anairetes nigrocristatus"
"2708","Anairetes parulus"
"2709","Anairetes reguloides"
"2710","Aphanotriccus audax"
"2711","Aphanotriccus capitalis"
"2712","Arundinicola leucocephala"
"2713","Atalotriccus pilaris"
"2714","Attila bolivianus"
"2715","Attila cinnamomeus"
"2716","Attila citriniventris"
"2717","Attila phoenicurus"
"2718","Attila rufus"
"2719","Attila spadiceus"
"2720","Attila torridus"
"2721","Calyptura cristata"
"2722","Camptostoma imberbe"
"2723","Camptostoma obsoletum"
"2724","Capsiempis flaveola"
"2725","Casiornis fuscus"
"2726","Casiornis rufus"
"2727","Cnemarchus erythropygius"
"2728","Cnemotriccus fuscatus"
"2729","Cnipodectes subbrunneus"
"2730","Cnipodectes superrufus"
"2731","Colonia colonus"
"2732","Colorhamphus parvirostris"
"2733","Conopias albovittatus"
"2734","Conopias cinchoneti"
"2735","Conopias parvus"
"2736","Conopias trivirgatus"
"2737","Contopus albogularis"
"2738","Contopus bogotensis"
"2739","Contopus caribaeus"
"2740","Contopus cinereus"
"2741","Contopus cooperi"
"2742","Contopus fumigatus"
"2743","Contopus hispaniolensis"
"2744","Contopus latirostris"
"2745","Contopus lugubris"
"2746","Contopus nigrescens"
"2747","Contopus ochraceus"
"2748","Contopus pallidus"
"2749","Contopus pertinax"
"2750","Contopus punensis"
"2751","Contopus sordidulus"
"2752","Contopus virens"
"2753","Corythopis delalandi"
"2754","Corythopis torquatus"
"2755","Culicivora caudacuta"
"2756","Deltarhynchus flammulatus"
"2757","Elaenia albiceps"
"2758","Elaenia brachyptera"
"2759","Elaenia cherriei"
"2760","Elaenia chiriquensis"
"2761","Elaenia cristata"
"2762","Elaenia dayi"
"2763","Elaenia fallax"
"2764","Elaenia flavogaster"
"2765","Elaenia frantzii"
"2766","Elaenia gigas"
"2767","Elaenia martinica"
"2768","Elaenia mesoleuca"
"2769","Elaenia obscura"
"2770","Elaenia olivina"
"2771","Elaenia pallatangae"
"2772","Elaenia parvirostris"
"2773","Elaenia pelzelni"
"2774","Elaenia ridleyana"
"2775","Elaenia ruficeps"
"2776","Elaenia sordida"
"2777","Elaenia spectabilis"
"2778","Elaenia strepera"
"2779","Empidonax affinis"
"2780","Empidonax albigularis"
"2781","Empidonax alnorum"
"2782","Empidonax atriceps"
"2783","Empidonax difficilis"
"2784","Empidonax flavescens"
"2785","Empidonax flaviventris"
"2786","Empidonax fulvifrons"
"2787","Empidonax hammondii"
"2788","Empidonax minimus"
"2789","Empidonax oberholseri"
"2790","Empidonax occidentalis"
"2791","Empidonax traillii"
"2792","Empidonax virescens"
"2793","Empidonax wrightii"
"2794","Empidonomus varius"
"2795","Euscarthmus fulviceps"
"2796","Euscarthmus meloryphus"
"2797","Euscarthmus rufomarginatus"
"2798","Fluvicola albiventer"
"2799","Fluvicola nengeta"
"2800","Fluvicola pica"
"2801","Griseotyrannus aurantioatrocristatus"
"2802","Gubernetes yetapa"
"2803","Guyramemua affinis"
"2804","Hemitriccus cinnamomeipectus"
"2805","Hemitriccus cohnhafti"
"2806","Hemitriccus diops"
"2807","Hemitriccus flammulatus"
"2808","Hemitriccus furcatus"
"2809","Hemitriccus granadensis"
"2810","Hemitriccus griseipectus"
"2811","Hemitriccus inornatus"
"2812","Hemitriccus iohannis"
"2813","Hemitriccus josephinae"
"2814","Hemitriccus kaempferi"
"2815","Hemitriccus margaritaceiventer"
"2816","Hemitriccus minimus"
"2817","Hemitriccus minor"
"2818","Hemitriccus mirandae"
"2819","Hemitriccus nidipendulus"
"2820","Hemitriccus obsoletus"
"2821","Hemitriccus orbitatus"
"2822","Hemitriccus rufigularis"
"2823","Hemitriccus spodiops"
"2824","Hemitriccus striaticollis"
"2825","Hemitriccus zosterops"
"2826","Hirundinea bellicosa"
"2827","Hirundinea ferruginea"
"2828","Hymenops perspicillatus"
"2829","Inezia caudata"
"2830","Inezia inornata"
"2831","Inezia subflava"
"2832","Inezia tenuirostris"
"2833","Knipolegus aterrimus"
"2834","Knipolegus cabanisi"
"2835","Knipolegus cyanirostris"
"2836","Knipolegus franciscanus"
"2837","Knipolegus heterogyna"
"2838","Knipolegus hudsoni"
"2839","Knipolegus lophotes"
"2840","Knipolegus nigerrimus"
"2841","Knipolegus orenocensis"
"2842","Knipolegus poecilocercus"
"2843","Knipolegus poecilurus"
"2844","Knipolegus sclateri"
"2845","Knipolegus signatus"
"2846","Knipolegus striaticeps"
"2847","Lathrotriccus euleri"
"2848","Lathrotriccus griseipectus"
"2849","Legatus leucophaius"
"2850","Leptopogon albidiventer"
"2851","Leptopogon amaurocephalus"
"2852","Leptopogon rufipectus"
"2853","Leptopogon superciliaris"
"2854","Leptopogon taczanowskii"
"2855","Lessonia oreas"
"2856","Lessonia rufa"
"2857","Lophotriccus eulophotes"
"2858","Lophotriccus galeatus"
"2859","Lophotriccus pileatus"
"2860","Lophotriccus vitiosus"
"2861","Machetornis rixosa"
"2862","Mecocerculus calopterus"
"2863","Mecocerculus hellmayri"
"2864","Mecocerculus leucophrys"
"2865","Mecocerculus minor"
"2866","Mecocerculus poecilocercus"
"2867","Mecocerculus stictopterus"
"2868","Megarynchus pitangua"
"2869","Mionectes galbinus"
"2870","Mionectes macconnelli"
"2871","Mionectes oleagineus"
"2872","Mionectes olivaceus"
"2873","Mionectes roraimae"
"2874","Mionectes rufiventris"
"2875","Mionectes striaticollis"
"2876","Mitrephanes olivaceus"
"2877","Mitrephanes phaeocercus"
"2878","Muscigralla brevicauda"
"2879","Muscipipra vetula"
"2880","Muscisaxicola albifrons"
"2881","Muscisaxicola albilora"
"2882","Muscisaxicola alpinus"
"2883","Muscisaxicola capistratus"
"2884","Muscisaxicola cinereus"
"2885","Muscisaxicola flavinucha"
"2886","Muscisaxicola fluviatilis"
"2887","Muscisaxicola frontalis"
"2888","Muscisaxicola griseus"
"2889","Muscisaxicola juninensis"
"2890","Muscisaxicola maclovianus"
"2891","Muscisaxicola maculirostris"
"2892","Muscisaxicola occipitalis"
"2893","Muscisaxicola rufivertex"
"2894","Myiarchus antillarum"
"2895","Myiarchus apicalis"
"2896","Myiarchus barbirostris"
"2897","Myiarchus cephalotes"
"2898","Myiarchus cinerascens"
"2899","Myiarchus crinitus"
"2900","Myiarchus ferox"
"2901","Myiarchus magnirostris"
"2902","Myiarchus nugator"
"2903","Myiarchus nuttingi"
"2904","Myiarchus oberi"
"2905","Myiarchus panamensis"
"2906","Myiarchus phaeocephalus"
"2907","Myiarchus sagrae"
"2908","Myiarchus semirufus"
"2909","Myiarchus stolidus"
"2910","Myiarchus swainsoni"
"2911","Myiarchus tuberculifer"
"2912","Myiarchus tyrannulus"
"2913","Myiarchus validus"
"2914","Myiarchus venezuelensis"
"2915","Myiarchus yucatanensis"
"2916","Myiodynastes bairdii"
"2917","Myiodynastes chrysocephalus"
"2918","Myiodynastes hemichrysus"
"2919","Myiodynastes luteiventris"
"2920","Myiodynastes maculatus"
"2921","Myiodynastes solitarius"
"2922","Myiopagis caniceps"
"2923","Myiopagis cinerea"
"2924","Myiopagis cotta"
"2925","Myiopagis flavivertex"
"2926","Myiopagis gaimardii"
"2927","Myiopagis olallai"
"2928","Myiopagis parambae"
"2929","Myiopagis subplacens"
"2930","Myiopagis viridicata"
"2931","Myiophobus crypterythrus"
"2932","Myiophobus cryptoxanthus"
"2933","Myiophobus fasciatus"
"2934","Myiophobus flavicans"
"2935","Myiophobus inornatus"
"2936","Myiophobus phoenicomitra"
"2937","Myiophobus roraimae"
"2938","Myiophobus rufescens"
"2939","Myiornis albiventris"
"2940","Myiornis atricapillus"
"2941","Myiornis auricularis"
"2942","Myiornis ecaudatus"
"2943","Myiotheretes fumigatus"
"2944","Myiotheretes fuscorufus"
"2945","Myiotheretes pernix"
"2946","Myiotheretes striaticollis"
"2947","Myiotriccus ornatus"
"2948","Myiotriccus phoenicurus"
"2949","Myiozetetes cayanensis"
"2950","Myiozetetes granadensis"
"2951","Myiozetetes luteiventris"
"2952","Myiozetetes similis"
"2953","Neopipo cinnamomea"
"2954","Neoxolmis rufiventris"
"2955","Nephelomyias lintoni"
"2956","Nephelomyias ochraceiventris"
"2957","Nephelomyias pulcher"
"2958","Nesotriccus ridgwayi"
"2959","Ochthoeca cinnamomeiventris"
"2960","Ochthoeca fumicolor"
"2961","Ochthoeca leucophrys"
"2962","Ochthoeca nigrita"
"2963","Ochthoeca oenanthoides"
"2964","Ochthoeca piurae"
"2965","Ochthoeca rufipectoralis"
"2966","Ochthoeca salvini"
"2967","Ochthoeca superciliosa"
"2968","Ochthoeca thoracica"
"2969","Ochthornis littoralis"
"2970","Oncostoma cinereigulare"
"2971","Oncostoma olivaceum"
"2972","Ornithion brunneicapillus"
"2973","Ornithion inerme"
"2974","Ornithion semiflavum"
"2975","Phaeomyias murina"
"2976","Phaeomyias tumbezana"
"2977","Phelpsia inornata"
"2978","Philohydor lictor"
"2979","Phyllomyias burmeisteri"
"2980","Phyllomyias cinereiceps"
"2981","Phyllomyias fasciatus"
"2982","Phyllomyias griseiceps"
"2983","Phyllomyias griseocapilla"
"2984","Phyllomyias nigrocapillus"
"2985","Phyllomyias plumbeiceps"
"2986","Phyllomyias reiseri"
"2987","Phyllomyias sclateri"
"2988","Phyllomyias urichi"
"2989","Phyllomyias uropygialis"
"2990","Phyllomyias virescens"
"2991","Phyllomyias weedeni"
"2992","Phyllomyias zeledoni"
"2993","Phylloscartes beckeri"
"2994","Phylloscartes ceciliae"
"2995","Phylloscartes difficilis"
"2996","Phylloscartes flaviventris"
"2997","Phylloscartes flavovirens"
"2998","Phylloscartes gualaquizae"
"2999","Phylloscartes kronei"
"3000","Phylloscartes nigrifrons"
"3001","Phylloscartes oustaleti"
"3002","Phylloscartes parkeri"
"3003","Phylloscartes paulista"
"3004","Phylloscartes roquettei"
"3005","Phylloscartes superciliaris"
"3006","Phylloscartes sylviolus"
"3007","Phylloscartes ventralis"
"3008","Phylloscartes virescens"
"3009","Piprites chloris"
"3010","Piprites griseiceps"
"3011","Piprites pileata"
"3012","Pitangus sulphuratus"
"3013","Platyrinchus albogularis"
"3014","Platyrinchus cancrominus"
"3015","Platyrinchus coronatus"
"3016","Platyrinchus flavigularis"
"3017","Platyrinchus leucoryphus"
"3018","Platyrinchus mystaceus"
"3019","Platyrinchus platyrhynchos"
"3020","Platyrinchus saturatus"
"3021","Poecilotriccus albifacies"
"3022","Poecilotriccus calopterus"
"3023","Poecilotriccus capitalis"
"3024","Poecilotriccus fumifrons"
"3025","Poecilotriccus latirostris"
"3026","Poecilotriccus luluae"
"3027","Poecilotriccus plumbeiceps"
"3028","Poecilotriccus pulchellus"
"3029","Poecilotriccus ruficeps"
"3030","Poecilotriccus russatus"
"3031","Poecilotriccus senex"
"3032","Poecilotriccus sylvia"
"3033","Pogonotriccus chapmani"
"3034","Pogonotriccus eximius"
"3035","Pogonotriccus lanyoni"
"3036","Pogonotriccus ophthalmicus"
"3037","Pogonotriccus orbitalis"
"3038","Pogonotriccus poecilotis"
"3039","Pogonotriccus venezuelanus"
"3040","Polioxolmis rufipennis"
"3041","Polystictus pectoralis"
"3042","Polystictus superciliaris"
"3043","Pseudelaenia leucospodia"
"3044","Pseudocolopteryx acutipennis"
"3045","Pseudocolopteryx citreola"
"3046","Pseudocolopteryx dinelliana"
"3047","Pseudocolopteryx flaviventris"
"3048","Pseudocolopteryx sclateri"
"3049","Pseudotriccus pelzelni"
"3050","Pseudotriccus ruficeps"
"3051","Pseudotriccus simplex"
"3052","Pyrocephalus nanus"
"3053","Pyrocephalus rubinus"
"3054","Pyrrhomyias cinnamomeus"
"3055","Ramphotrigon fuscicauda"
"3056","Ramphotrigon megacephalum"
"3057","Ramphotrigon ruficauda"
"3058","Rhynchocyclus aequinoctialis"
"3059","Rhynchocyclus brevirostris"
"3060","Rhynchocyclus fulvipectus"
"3061","Rhynchocyclus olivaceus"
"3062","Rhynchocyclus pacificus"
"3063","Rhytipterna holerythra"
"3064","Rhytipterna immunda"
"3065","Rhytipterna simplex"
"3066","Satrapa icterophrys"
"3067","Sayornis nigricans"
"3068","Sayornis phoebe"
"3069","Sayornis saya"
"3070","Serpophaga cinerea"
"3071","Serpophaga griseicapilla"
"3072","Serpophaga hypoleuca"
"3073","Serpophaga nigricans"
"3074","Serpophaga subcristata"
"3075","Silvicultrix diadema"
"3076","Silvicultrix frontalis"
"3077","Silvicultrix jelskii"
"3078","Silvicultrix pulchella"
"3079","Sirystes albocinereus"
"3080","Sirystes albogriseus"
"3081","Sirystes sibilator"
"3082","Sirystes subcanescens"
"3083","Stigmatura bahiae"
"3084","Stigmatura budytoides"
"3085","Stigmatura napensis"
"3086","Sublegatus arenarum"
"3087","Sublegatus modestus"
"3088","Sublegatus obscurior"
"3089","Suiriri suiriri"
"3090","Tachuris rubrigastra"
"3091","Taeniotriccus andrei"
"3092","Todirostrum chrysocrotaphum"
"3093","Todirostrum cinereum"
"3094","Todirostrum maculatum"
"3095","Todirostrum nigriceps"
"3096","Todirostrum pictum"
"3097","Todirostrum poliocephalum"
"3098","Todirostrum viridanum"
"3099","Tolmomyias assimilis"
"3100","Tolmomyias flaviventris"
"3101","Tolmomyias flavotectus"
"3102","Tolmomyias poliocephalus"
"3103","Tolmomyias sulphurescens"
"3104","Tolmomyias traylori"
"3105","Tolmomyias viridiceps"
"3106","Tyrannopsis sulphurea"
"3107","Tyrannulus elatus"
"3108","Tyrannus albogularis"
"3109","Tyrannus caudifasciatus"
"3110","Tyrannus couchii"
"3111","Tyrannus crassirostris"
"3112","Tyrannus cubensis"
"3113","Tyrannus dominicensis"
"3114","Tyrannus forficatus"
"3115","Tyrannus melancholicus"
"3116","Tyrannus niveigularis"
"3117","Tyrannus savana"
"3118","Tyrannus tyrannus"
"3119","Tyrannus verticalis"
"3120","Tyrannus vociferans"
"3121","Uromyias agilis"
"3122","Uromyias agraphia"
"3123","Xenotriccus callizonus"
"3124","Xenotriccus mexicanus"
"3125","Xolmis cinereus"
"3126","Xolmis coronatus"
"3127","Xolmis dominicanus"
"3128","Xolmis irupero"
"3129","Xolmis pyrope"
"3130","Xolmis rubetra"
"3131","Xolmis salinarum"
"3132","Xolmis velatus"
"3133","Zimmerius acer"
"3134","Zimmerius albigularis"
"3135","Zimmerius bolivianus"
"3136","Zimmerius chicomendesi"
"3137","Zimmerius chrysops"
"3138","Zimmerius cinereicapilla"
"3139","Zimmerius gracilipes"
"3140","Zimmerius improbus"
"3141","Zimmerius parvus"
"3142","Zimmerius petersi"
"3143","Zimmerius vilissimus"
"3144","Zimmerius villarejoi"
"3145","Zimmerius viridiflavus"
"3146","Urocynchramus pylzowi"
"3147","Artamella viridis"
"3148","Bias musicus"
"3149","Calicalicus madagascariensis"
"3150","Calicalicus rufocarpalis"
"3151","Cyanolanius comorensis"
"3152","Cyanolanius madagascarinus"
"3153","Euryceros prevostii"
"3154","Falculea palliata"
"3155","Hemipus hirundinaceus"
"3156","Hemipus picatus"
"3157","Hypositta corallirostris"
"3158","Leptopterus chabert"
"3159","Megabyas flammulatus"
"3160","Mystacornis crossleyi"
"3161","Newtonia amphichroa"
"3162","Newtonia archboldi"
"3163","Newtonia brunneicauda"
"3164","Newtonia fanovanae"
"3165","Oriolia bernieri"
"3166","Philentoma pyrhoptera"
"3167","Philentoma velata"
"3168","Prionops alberti"
"3169","Prionops caniceps"
"3170","Prionops gabela"
"3171","Prionops plumatus"
"3172","Prionops poliolophus"
"3173","Prionops retzii"
"3174","Prionops rufiventris"
"3175","Prionops scopifrons"
"3176","Pseudobias wardi"
"3177","Schetba rufa"
"3178","Tephrodornis affinis"
"3179","Tephrodornis pondicerianus"
"3180","Tephrodornis sylvicola"
"3181","Tephrodornis virgatus"
"3182","Tylas eduardi"
"3183","Vanga curvirostris"
"3184","Xenopirostris damii"
"3185","Xenopirostris polleni"
"3186","Xenopirostris xenopirostris"
"3187","Anomalospiza imberbis"
"3188","Vidua camerunensis"
"3189","Vidua chalybeata"
"3190","Vidua codringtoni"
"3191","Vidua fischeri"
"3192","Vidua funerea"
"3193","Vidua hypocherina"
"3194","Vidua interjecta"
"3195","Vidua larvaticola"
"3196","Vidua macroura"
"3197","Vidua maryae"
"3198","Vidua nigeriae"
"3199","Vidua obtusa"
"3200","Vidua orientalis"
"3201","Vidua paradisaea"
"3202","Vidua purpurascens"
"3203","Vidua raricola"
"3204","Vidua regia"
"3205","Vidua togoensis"
"3206","Vidua wilsoni"
"3207","Cyclarhis gujanensis"
"3208","Cyclarhis nigrirostris"
"3209","Erpornis zantholeuca"
"3210","Hylophilus amaurocephalus"
"3211","Hylophilus brunneiceps"
"3212","Hylophilus flavipes"
"3213","Hylophilus griseiventris"
"3214","Hylophilus insularis"
"3215","Hylophilus olivaceus"
"3216","Hylophilus pectoralis"
"3217","Hylophilus poicilotis"
"3218","Hylophilus semicinereus"
"3219","Hylophilus thoracicus"
"3220","Hylophilus viridiflavus"
"3221","Pachysylvia aurantiifrons"
"3222","Pachysylvia decurtata"
"3223","Pachysylvia hypochrysea"
"3224","Pachysylvia hypoxantha"
"3225","Pachysylvia muscicapina"
"3226","Pachysylvia semibrunnea"
"3227","Pteruthius aenobarbus"
"3228","Pteruthius aeralatus"
"3229","Pteruthius flaviscapis"
"3230","Pteruthius melanotis"
"3231","Pteruthius rufiventer"
"3232","Pteruthius xanthochlorus"
"3233","Tunchiornis luteifrons"
"3234","Tunchiornis ochraceiceps"
"3235","Vireo altiloquus"
"3236","Vireo atricapilla"
"3237","Vireo bairdi"
"3238","Vireo bellii"
"3239","Vireo brevipennis"
"3240","Vireo caribaeus"
"3241","Vireo carmioli"
"3242","Vireo cassinii"
"3243","Vireo chivi"
"3244","Vireo crassirostris"
"3245","Vireo flavifrons"
"3246","Vireo flavoviridis"
"3247","Vireo gilvus"
"3248","Vireo gracilirostris"
"3249","Vireo griseus"
"3250","Vireo gundlachii"
"3251","Vireo huttoni"
"3252","Vireo latimeri"
"3253","Vireo leucophrys"
"3254","Vireo magister"
"3255","Vireo masteri"
"3256","Vireo modestus"
"3257","Vireo nanus"
"3258","Vireo nelsoni"
"3259","Vireo olivaceus"
"3260","Vireo osburni"
"3261","Vireo pallens"
"3262","Vireo philadelphicus"
"3263","Vireo plumbeus"
"3264","Vireo sclateri"
"3265","Vireo solitarius"
"3266","Vireo vicinior"
"3267","Vireolanius eximius"
"3268","Vireolanius leucotis"
"3269","Vireolanius melitophrys"
"3270","Vireolanius mikettae"
"3271","Vireolanius pulchellus"
"3272","Zeledonia coronata"
"3273","Apalopteron familiare"
"3274","Cleptornis marchei"
"3275","Dasycrotapha plateni"
"3276","Dasycrotapha pygmaea"
"3277","Dasycrotapha speciosa"
"3278","Heleia crassirostris"
"3279","Heleia dohertyi"
"3280","Heleia goodfellowi"
"3281","Heleia javanica"
"3282","Heleia muelleri"
"3283","Heleia pinaiae"
"3284","Heleia squamiceps"
"3285","Heleia squamifrons"
"3286","Heleia superciliaris"
"3287","Heleia wallacei"
"3288","Megazosterops palauensis"
"3289","Rukia longirostra"
"3290","Rukia ruki"
"3291","Sterrhoptilus capitalis"
"3292","Sterrhoptilus dennistouni"
"3293","Sterrhoptilus nigrocapitatus"
"3294","Tephrozosterops stalkeri"
"3295","Yuhina bakeri"
"3296","Yuhina brunneiceps"
"3297","Yuhina castaniceps"
"3298","Yuhina diademata"
"3299","Yuhina everetti"
"3300","Yuhina flavicollis"
"3301","Yuhina gularis"
"3302","Yuhina humilis"
"3303","Yuhina nigrimenta"
"3304","Yuhina occipitalis"
"3305","Yuhina torqueola"
"3306","Zosterops abyssinicus"
"3307","Zosterops albogularis"
"3308","Zosterops anomalus"
"3309","Zosterops atricapilla"
"3310","Zosterops atriceps"
"3311","Zosterops atrifrons"
"3312","Zosterops auriventer"
"3313","Zosterops borbonicus"
"3314","Zosterops brunneus"
"3315","Zosterops buruensis"
"3316","Zosterops ceylonensis"
"3317","Zosterops chloris"
"3318","Zosterops chloronothos"
"3319","Zosterops chrysolaemus"
"3320","Zosterops cinereus"
"3321","Zosterops citrinella"
"3322","Zosterops consobrinorum"
"3323","Zosterops conspicillatus"
"3324","Zosterops crookshanki"
"3325","Zosterops emiliae"
"3326","Zosterops erythropleurus"
"3327","Zosterops eurycricotus"
"3328","Zosterops everetti"
"3329","Zosterops explorator"
"3330","Zosterops feae"
"3331","Zosterops ficedulinus"
"3332","Zosterops finschii"
"3333","Zosterops flavifrons"
"3334","Zosterops flavilateralis"
"3335","Zosterops flavus"
"3336","Zosterops fuscicapilla"
"3337","Zosterops gibbsi"
"3338","Zosterops grayi"
"3339","Zosterops griseotinctus"
"3340","Zosterops griseovirescens"
"3341","Zosterops hamlini"
"3342","Zosterops hypolais"
"3343","Zosterops hypoxanthus"
"3344","Zosterops inornatus"
"3345","Zosterops japonicus"
"3346","Zosterops kaffensis"
"3347","Zosterops kikuyuensis"
"3348","Zosterops kirki"
"3349","Zosterops kuehni"
"3350","Zosterops kulalensis"
"3351","Zosterops kulambangrae"
"3352","Zosterops lacertosus"
"3353","Zosterops lateralis"
"3354","Zosterops leucophaeus"
"3355","Zosterops lugubris"
"3356","Zosterops luteirostris"
"3357","Zosterops luteus"
"3358","Zosterops maderaspatanus"
"3359","Zosterops mauritianus"
"3360","Zosterops mayottensis"
"3361","Zosterops mbuluensis"
"3362","Zosterops meeki"
"3363","Zosterops melanocephalus"
"3364","Zosterops melanurus"
"3365","Zosterops metcalfii"
"3366","Zosterops meyeni"
"3367","Zosterops minor"
"3368","Zosterops minutus"
"3369","Zosterops modestus"
"3370","Zosterops mouroniensis"
"3371","Zosterops murphyi"
"3372","Zosterops mysorensis"
"3373","Zosterops natalis"
"3374","Zosterops nehrkorni"
"3375","Zosterops nigrorum"
"3376","Zosterops novaeguineae"
"3377","Zosterops oleagineus"
"3378","Zosterops olivaceus"
"3379","Zosterops pallidus"
"3380","Zosterops palpebrosus"
"3381","Zosterops poliogastrus"
"3382","Zosterops ponapensis"
"3383","Zosterops rendovae"
"3384","Zosterops rennellianus"
"3385","Zosterops rotensis"
"3386","Zosterops samoensis"
"3387","Zosterops sanctaecrucis"
"3388","Zosterops saypani"
"3389","Zosterops semperi"
"3390","Zosterops senegalensis"
"3391","Zosterops silvanus"
"3392","Zosterops simplex"
"3393","Zosterops somadikartai"
"3394","Zosterops splendidus"
"3395","Zosterops stalkeri"
"3396","Zosterops stresemanni"
"3397","Zosterops superciliosus"
"3398","Zosterops tenuirostris"
"3399","Zosterops uropygialis"
"3400","Zosterops vaughani"
"3401","Zosterops vellalavella"
"3402","Zosterops virens"
"3403","Zosterops winifredae"
"3404","Zosterops xanthochroa"
"3405","Zosterornis hypogrammicus"
"3406","Zosterornis latistriatus"
"3407","Zosterornis nigrorum"
"3408","Zosterornis striatus"
"3409","Zosterornis whiteheadi"
"3410","Agamia agami"
"3411","Ardea alba"
"3412","Ardea brachyrhyncha"
"3413","Ardea cinerea"
"3414","Ardea cocoi"
"3415","Ardea goliath"
"3416","Ardea herodias"
"3417","Ardea humbloti"
"3418","Ardea insignis"
"3419","Ardea intermedia"
"3420","Ardea melanocephala"
"3421","Ardea occidentalis"
"3422","Ardea pacifica"
"3423","Ardea plumifera"
"3424","Ardea purpurea"
"3425","Ardea sumatrana"
"3426","Ardeola bacchus"
"3427","Ardeola grayii"
"3428","Ardeola idae"
"3429","Ardeola ralloides"
"3430","Ardeola rufiventris"
"3431","Ardeola speciosa"
"3432","Botaurus lentiginosus"
"3433","Botaurus pinnatus"
"3434","Botaurus poiciloptilus"
"3435","Botaurus stellaris"
"3436","Bubulcus ibis"
"3437","Butorides striata"
"3438","Calherodius leuconotus"
"3439","Cochlearius cochlearius"
"3440","Egretta ardesiaca"
"3441","Egretta caerulea"
"3442","Egretta eulophotes"
"3443","Egretta garzetta"
"3444","Egretta gularis"
"3445","Egretta novaehollandiae"
"3446","Egretta picata"
"3447","Egretta rufescens"
"3448","Egretta sacra"
"3449","Egretta thula"
"3450","Egretta tricolor"
"3451","Egretta vinaceigula"
"3452","Gorsachius goisagi"
"3453","Gorsachius melanolophus"
"3454","Ixobrychus cinnamomeus"
"3455","Ixobrychus dubius"
"3456","Ixobrychus eurhythmus"
"3457","Ixobrychus exilis"
"3458","Ixobrychus flavicollis"
"3459","Ixobrychus involucris"
"3460","Ixobrychus minutus"
"3461","Ixobrychus sinensis"
"3462","Ixobrychus sturmii"
"3463","Nyctanassa violacea"
"3464","Nycticorax caledonicus"
"3465","Nycticorax nycticorax"
"3466","Oroanassa magnifica"
"3467","Pilherodius pileatus"
"3468","Syrigma sibilatrix"
"3469","Tigriornis leucolopha"
"3470","Tigrisoma fasciatum"
"3471","Tigrisoma lineatum"
"3472","Tigrisoma mexicanum"
"3473","Zebrilus undulatus"
"3474","Zonerodius heliosylus"
"3475","Balaeniceps rex"
"3476","Pelecanus conspicillatus"
"3477","Pelecanus crispus"
"3478","Pelecanus erythrorhynchos"
"3479","Pelecanus occidentalis"
"3480","Pelecanus onocrotalus"
"3481","Pelecanus philippensis"
"3482","Pelecanus rufescens"
"3483","Pelecanus thagus"
"3484","Scopus umbretta"
"3485","Bostrychia bocagei"
"3486","Bostrychia carunculata"
"3487","Bostrychia hagedash"
"3488","Bostrychia olivacea"
"3489","Bostrychia rara"
"3490","Cercibis oxycerca"
"3491","Eudocimus albus"
"3492","Eudocimus ruber"
"3493","Geronticus calvus"
"3494","Geronticus eremita"
"3495","Lophotibis cristata"
"3496","Mesembrinibis cayennensis"
"3497","Nipponia nippon"
"3498","Phimosus infuscatus"
"3499","Platalea ajaja"
"3500","Platalea alba"
"3501","Platalea flavipes"
"3502","Platalea leucorodia"
"3503","Platalea minor"
"3504","Platalea regia"
"3505","Plegadis chihi"
"3506","Plegadis falcinellus"
"3507","Plegadis ridgwayi"
"3508","Pseudibis davisoni"
"3509","Pseudibis papillosa"
"3510","Thaumatibis gigantea"
"3511","Theristicus branickii"
"3512","Theristicus caerulescens"
"3513","Theristicus caudatus"
"3514","Theristicus melanopis"
"3515","Threskiornis aethiopicus"
"3516","Threskiornis bernieri"
"3517","Threskiornis melanocephalus"
"3518","Threskiornis moluccus"
"3519","Threskiornis spinicollis"
"3520","Phaethon aethereus"
"3521","Phaethon lepturus"
"3522","Phaethon rubricauda"
"3523","Phoeniconaias minor"
"3524","Phoenicoparrus andinus"
"3525","Phoenicoparrus jamesi"
"3526","Phoenicopterus chilensis"
"3527","Phoenicopterus roseus"
"3528","Phoenicopterus ruber"
"3529","Bucco capensis"
"3530","Chelidoptera tenebrosa"
"3531","Cyphos macrodactylus"
"3532","Hapaloptila castanea"
"3533","Hypnelus bicinctus"
"3534","Hypnelus ruficollis"
"3535","Malacoptila fulvogularis"
"3536","Malacoptila fusca"
"3537","Malacoptila minor"
"3538","Malacoptila mystacalis"
"3539","Malacoptila panamensis"
"3540","Malacoptila rufa"
"3541","Malacoptila semicincta"
